kecamatan,kelurahan,lokasi,kategori,latitude,longitude,status_akurasi
LENGKONG,BURANGRANG,RW 01,TAMAN BERMAIN RW 01,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 02,TAMAN BPI RW 02,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 05,TAMAN BERMAIN RW 05,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 05,TAMAN OLAHRAGA RW 05,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 06,TAMAN RW 06,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 07,TAMAN DELEG RW 07,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 07,TAMAN BOBOTOH RW 07,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 07,TAMAN BOGO RW 07,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 09,TAMAN BONCENANG RW 09,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 09,TAMAN OLAHRAGA NILEM RW 09,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 01,JL. MUTUMANIKAM RW 001 (DIPINGGIR ANAK SUNGAI CIKAREES),-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 02,JL. PENGAIRAN KOMPLEK PU PENGAIRAN,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 03,JL. SITU LEMBANG,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 04,TAMAN BHINEKA TUNGGAL IKA,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 04,RW 04 SEPANJANG BANTARAN SUNGAI CIKAPUNDUNG,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 05,JL. NILEM III (LAHAN INI DIAKUI MILIK SEORANG WARGA),-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 06,JL. INTAN DAN JL. BERLIAN (TAMAN INTAN),-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 06,JL. BATUWULUNG,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 06,JL. SINAR,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 06,JL. RADIO,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 07,JL. SITU BATU,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 07,JL. SITU  BATU DAN SITU PATENGGANG,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,CIJAGRA,RW 07,JL. SITU BATU DEPAN RW 07,-6.942281,107.626566,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 01,JL. KANGKUNG KIDUL,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 02,JL. KANGKUNG KALER,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 02,JL. SALADAH,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 06,JL. GALUNGGUNG,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 07,KOMPLEK SESKOAD,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 08,KOMPLEK PUSSENKAV,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 09,TAMAN 3G,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 10,KOMPLEK SESKO TNI,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07,TAMAN PUTRI,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07,TAMAN MALABAR (TAMAN PERS),-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07,TAMAN TAMPOMAS,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07,TAMAN BURANGRANG,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 09,TAMAN PALASARI,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 10,TAMAN LEMBU DAN SARANA OLAH RAGA,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 11,TAMAN KIDANG,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07 - 08 - 02 - 01 -05 -08 -09,LUAS TAMAN KANTOR PEMERINTAH,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 10 DAN 11,LUAS HALAMAN KANTOR SWASTA,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 09,LUAS SARANA OLAH RAGA DAN TAMAN LODAYA,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 01 S/D 11,LUAS HALAMAN RUMAH TINGGAL,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,PALEDANG,RW 05,TAMAN RW 05 (GSG),-6.925076,107.6137993,Akurat (ArcGIS)
LENGKONG,PALEDANG,RW 03,TAMAN RW 03,-6.925076,107.6137993,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. BONANG - JL. SARON RW 01,TAMAN BONANG / SARON,-6.9361874946,107.631140905871,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. REOG RW 02,TAMAN REOG,-6.937057263662,107.632095889194,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. REBAB / KOMP. PU PEMUKIMAN RW 02,TAMAN SULING,-6.935168200589,107.63322135563,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. KAYU AGUNG RW 05,TAMAN KAYU AGUNG I  - II  - III,-6.941981016166,107.628764988682,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. KLININGAN RW 05,TAMAN KLININGAN,-6.941902016728,107.628176998174,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. DURMA RW 09,TAMAN TURI,-6.933721548711,107.628092206319,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. WIRANGRONG RW 09,TAMAN WIRANGRONG,-6.935858999815,107.629659002474,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. GUNTUR SARI - JL. RENGGANIS RW 10,TAMAN RENGGANIS,-6.93685134402,107.626720782872,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. MARAKAS RW 03,TAMAN MARAKAS,-6.939055019496,107.633506966584,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 01,TAMAN BERMAIN RW 01,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 02,TAMAN BPI RW 02,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 05,TAMAN BERMAIN RW 05 ,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 05,TAMAN OLAHRAGA RW 05,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 06,TAMAN RW 06,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 07,TAMAN DELEG RW 07,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 07,TAMAN BOBOTOH RW 07,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 07,TAMAN BOGO RW 07,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 09,TAMAN JONGJOLONG,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 09,TAMAN OLAHRAGA NILEM RW 09,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. SITU BATU DEPAN GSG RW 07,TAMAN YANG BLM TERTATA,-6.945706478887,107.629726092905,Akurat (ArcGIS)
LENGKONG,CIJAGRA,KOMPL. BANK MANDIRI  RW 03,TAMAN PINGGIR LAPANGAN TENIS DAN DEPAN RUMAH,-6.9463,107.6279,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. CIJAGRA KOMPL. PENGAIRAN,DIPAKAI TEMPAT PARKIR DAN BERMAIN ANAK-ANAK,-6.944551055583,107.626985137892,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. SURYALAYA IX DEKAT KOSAN,BANTARAN SUNGAI CIKAPUNDUNG,-6.942704904791,107.623960092727,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. PUALAM KOMPL. BI,DIPAKAI BURUAN SAE BI,-6.941194221692,107.624432647168,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. GIRO KOMPL. POSTEL RW 06,DIPAKAI BURUAN SAE RW 06,-6.9395224,107.6211922,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW.02 DAN RW.01,JL. KANGKUNG KIDUL,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW.09,JL. KANGKUNG KALER,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW.01,JL. SALADAH,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 06,JL. GALUNGGUNG,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 07,KOMPLEK SESKOAD,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 08,KOMPLEK PUSSENKAV,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 09,TAMAN 3G,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW 10,KOMPLEK SESKO TNI,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07,TAMAN PUTRI,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07,TAMAN MALABAR (TAMAN PERS),-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07,TAMAN TAMPOMAS,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07,TAMAN BURANGRANG,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 09,TAMAN PALASARI,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 10,TAMAN LEMBU DAN SARANA OLAH RAGA,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 11,TAMAN KIDANG,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 07 - 08 - 02 - 01 -05 -08 -09,LUAS TAMAN KANTOR PEMERINTAH,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 10 DAN 11,LUAS HALAMAN KANTOR SWASTA,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 09,LUAS SARANA OLAH RAGA DAN TAMAN LODAYA,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,RW 01 S/D 11,LUAS HALAMAN RUMAH TINGGAL,-6.926652,107.621305,Akurat (ArcGIS)
LENGKONG,MALABAR,TAMAN PERS JL. MALABAR RW 08,TAMAN,-6.921117332728,107.624584172396,Akurat (ArcGIS)
LENGKONG,MALABAR,TAMAN SISWA RW 09,TAMAN,-6.928440009676,107.620423989194,Akurat (ArcGIS)
LENGKONG,MALABAR,TAMAN LEMBU RW 10,TAMAN,-6.932471993681,107.620423871679,Akurat (ArcGIS)
LENGKONG,PALEDANG,RW 05,TAMAN RW 05 (GSG),-6.925076,107.6137993,Akurat (ArcGIS)
LENGKONG,PALEDANG,JL. BAPA NALIM RT. 03/03,RTH,-6.925076,107.6137993,Akurat (ArcGIS)
LENGKONG,PALEDANG,RW 03,TAMAN RW 03,-6.925076,107.6137993,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. BONANG - JL. SARON RW 01,TAMAN BONANG / SARON,-6.9361874946,107.631140905871,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. REOG RW 02,TAMAN REOG,-6.937057263662,107.632095889194,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. REBAB / KOMP. PU PEMUKIMAN RW 02,TAMAN SULING,-6.935168200589,107.63322135563,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. KAYU AGUNG RW 05,TAMAN KAYU AGUNG I  - II  - III,-6.941981016166,107.628764988682,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. KLININGAN RW 05,TAMAN KLININGAN,-6.941902016728,107.628176998174,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. DURMA RW 09,TAMAN TURI,-6.933721548711,107.628092206319,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. WIRANGRONG RW 09,TAMAN WIRANGRONG,-6.935858999815,107.629659002474,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. GUNTUR SARI - JL. RENGGANIS RW 10,TAMAN RENGGANIS,-6.93685134402,107.626720782872,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. MARAKAS RW 03,TAMAN MARAKAS,-6.939055019496,107.633506966584,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 01,TAMAN BERMAIN RW 01,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 02,TAMAN BPI RW 02,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 05,TAMAN BERMAIN RW 05 ,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 05,TAMAN OLAHRAGA RW 05,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 06,TAMAN RW 06,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 07,TAMAN DELEG RW 07,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 07,TAMAN BOBOTOH RW 07,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 07,TAMAN BOGO RW 07,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 09,TAMAN JONGJOLONG,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,BURANGRANG,RW 09,TAMAN OLAHRAGA NILEM RW 09,-6.929628,107.618135,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. SITU BATU DEPAN GSG RW 07,TAMAN YANG BLM TERTATA,-6.945706478887,107.629726092905,Akurat (ArcGIS)
LENGKONG,CIJAGRA,KOMPL. BANK MANDIRI  RW 03,TAMAN PINGGIR LAPANGAN TENIS DAN DEPAN RUMAH,-6.9463,107.6279,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. CIJAGRA KOMPL. PENGAIRAN,DIPAKAI TEMPAT PARKIR DAN BERMAIN ANAK-ANAK,-6.944551055583,107.626985137892,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. SURYALAYA IX DEKAT KOSAN,BANTARAN SUNGAI CIKAPUNDUNG,-6.942704904791,107.623960092727,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. PUALAM KOMPL. BI,DIPAKAI BURUAN SAE BI,-6.941194221692,107.624432647168,Akurat (ArcGIS)
LENGKONG,CIJAGRA,JL. GIRO KOMPL. POSTEL RW 06,DIPAKAI BURUAN SAE RW 06,-6.9395224,107.6211922,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW.02 DAN RW.01,TAMAN,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW.09,TAMAN,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,LINGKAR SELATAN,RW.01,TAMAN,-6.929189,107.629587,Akurat (ArcGIS)
LENGKONG,MALABAR,TAMAN PERS JL. MALABAR RW 08,TAMAN,-6.921117332728,107.624584172396,Akurat (ArcGIS)
LENGKONG,MALABAR,TAMAN SISWA RW 09,TANAMAN WARGA,-6.928440009676,107.620423989194,Akurat (ArcGIS)
LENGKONG,MALABAR,TAMAN LEMBU RW 10,TAMAN,-6.932471993681,107.620423871679,Akurat (ArcGIS)
LENGKONG,PALEDANG,JL. BAPA NALIM RT. 03/03,RTH,-6.925076,107.6137993,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. BONANG - JL. SARON RW 01,TAMAN BONANG / SARON,-6.9361874946,107.631140905871,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. REOG RW 02,TAMAN REOG,-6.937057263662,107.632095889194,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. REBAB / KOMP. PU PEMUKIMAN RW 02,TAMAN SULING,-6.935168200589,107.63322135563,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. KAYU AGUNG RW 05,TAMAN KAYU AGUNG I  - II  - III,-6.941981016166,107.628764988682,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. KLININGAN RW 05,TAMAN KLININGAN,-6.941902016728,107.628176998174,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. DURMA RW 09,TAMAN TURI,-6.933721548711,107.628092206319,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. WIRANGRONG RW 09,TAMAN WIRANGRONG,-6.935858999815,107.629659002474,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. GUNTUR SARI - JL. RENGGANIS RW 10,TAMAN RENGGANIS,-6.93685134402,107.626720782872,Akurat (ArcGIS)
LENGKONG,TURANGGA,JL. MARAKAS RW 03,TAMAN MARAKAS,-6.939055019496,107.633506966584,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RIUNG GEDE PERMAI RT 07/14,TAMAN LANSIA,-6.949824884976,107.684332983421,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RIUNG PURNA II RW 11,TAMAN LANSIA,-6.946759858397,107.684604315008,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RANCA ENDAH RW 10,TAMAN LANSIA,-6.9429042,107.6804567,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RIUNG TINGTRIM/GSG RW 09,TAMAN LANSIA,-6.941742126486,107.683935170566,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RANCA PACING RW 04,TAMAN LANSIA,-6.946653083596,107.691493105884,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RANCA PACING RW 04,TAMAN ELEKTRIK,-6.946653083596,107.691493105884,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,RW 12,TAMAN CAMPERNIK,-6.9519004,107.6984068,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. ADI BAKUNG,TAMAN ADI BAKUNG,-6.96537677048,107.688674178652,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. ADI LILI,TAMAN ADI LILI,-6.963902165631,107.690864497652,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. CEMARA,TAMAN CEMARA,-6.962741538226,107.692567068471,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. PINUS X,TAMAN PINUS,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. PINUS IV,TAMAN PINUS,-6.965509960724,107.697810332663,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. PALEM,TAMAN PALEM,-6.965698350849,107.700172275344,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. TULIP RAYA,TAMAN TULIP RAYA,-6.966363708168,107.702738507259,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. TULIP IX,TAMAN TULIP,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. TULIP III,TAMAN TULIP,-6.966600656494,107.703902967136,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 07,TAMAN RTH RW 07,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 07,TAMAN RTH JALUR SMAN 27,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 02,TAMAN RTH RW 02,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 05,TAMAN RTH RW 05,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,CIMENERANG,RW 06,TAMAN,-6.94581,107.704869,Akurat (ArcGIS)
GEDEBAGE,CIMENERANG,RW 07,TAMAN,-6.94581,107.704869,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. ADI BAKUNG,TAMAN,-6.96537677048,107.688674178652,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. ADI LILI,TAMAN,-6.963902165631,107.690864497652,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. CEMARA,TAMAN,-6.962741538226,107.692567068471,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. PINUS X,TAMAN,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. PINUS IV,TAMAN,-6.965509960724,107.697810332663,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. PALEM,TAMAN,-6.965698350849,107.700172275344,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. TULIP RAYA,TAMAN,-6.966363708168,107.702738507259,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. TULIP IX,TAMAN,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. TULIP III,TAMAN,-6.966600656494,107.703902967136,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 07,TAMAN,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 07,TAMAN,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 02,TAMAN,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 05,TAMAN,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RIUNG GEDE PERMAI RT 07/14,TAMAN,-6.949824884976,107.684332983421,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RIUNG PURNA II RW 11,TAMAN,-6.946759858397,107.684604315008,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RANCA ENDAH RW 10,TAMAN,-6.9429042,107.6804567,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RIUNG TINGTRIM/GSG RW 09,TAMAN,-6.941742126486,107.683935170566,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RANCA PACING RW 04,TAMAN,-6.946653083596,107.691493105884,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JL. RANCA PACING RW 04,TAMAN,-6.946653083596,107.691493105884,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,RW 12,TAMAN,-6.9519004,107.6984068,Akurat (ArcGIS)
GEDEBAGE,CIMENERANG,RW 06,TAMAN,-6.94581,107.704869,Akurat (ArcGIS)
GEDEBAGE,CIMENERANG,RW 07,TAMAN,-6.94581,107.704869,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,BALAI GEDE RW 04,TAMAN BUAH,-6.9519004,107.6984068,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,SUMMARECON,TAMAN,-6.955529,107.69376,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,RW 005,TAMAN DAN SARANA OLAHRAGA,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,RW 007,TAMAN DAN SARANA OLAHRAGA,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,RW 008,TAMAN DAN SARANA OLAHRAGA,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,RW 009,TAMAN DAN SARANA OLAHRAGA,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,RW 010,TAMAN DAN SARANA OLAHRAGA,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,RW 011,TAMAN DAN SARANA OLAHRAGA,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 01,KEBUN,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 02,TAMAN,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 03,BANTARAN CINAMBO,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 04,TAMAN,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 05,TAMAN,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 05,FASUM,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 06,LAPANG OLAHRAGA,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 07,TAMAN KAULINAN,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 07,TAMAN DI BAWAH SUTET,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW 08,LAPANG OLAHRAGA,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,CIMENERANG,RW 06,TAMAN,-6.94581,107.704869,Akurat (ArcGIS)
GEDEBAGE,CIMENERANG,RW 07,TAMAN,-6.94581,107.704869,Akurat (ArcGIS)
GEDEBAGE,CIMENERANG,RW 06,POHON PELINDUNG,-6.94581,107.704869,Akurat (ArcGIS)
GEDEBAGE,CIMENERANG,"RW 03,RW 04, RW 06, RW 07",TAMAN ,-6.94581,107.704869,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JLN. RIUNG GEDE PERMAI RT.07/14,TAMAN LANSIA,-6.949824884976,107.684332983421,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JLN. RIUNG PURNA II RW.11,TAMAN LANSIA,-6.946759858397,107.684604315008,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JLN. RANCA ENDAH RW.10,TAMAN LANSIA,-6.9429042,107.6804567,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JLN. RIUNG TINGTRIM/GSG RW.09,TAMAN LANSIA,-6.941742126486,107.683935170566,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JLN. RANCA PACING RW.04,TAMAN LANSIA,-6.946653083596,107.691493105884,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,JLN. RANCA PACING RW.04,TAMAN ELEKTRIK,-6.946653083596,107.691493105884,Akurat (ArcGIS)
GEDEBAGE,CISANTREN KIDUL,RW 12,TAMAN CAMPERNIK,-6.9519004,107.6984068,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. ADI BAKUNG,TAMAN ADI BAKUNG,-6.96537677048,107.688674178652,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. ADI LILI,TAMAN ADI LILI,-6.963902165631,107.690864497652,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. AZELEYA,TAMAN AZELEYA,-6.959774,107.694896,Akurat (ArcGIS)
